.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,a0,,,,,,,,a0,a0,,,,,,,,b0,,,,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c3,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,d0,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,b1,,,,,,,,,,a2,,,,a2,,,,a2,,,,a2,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c3,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,d0,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,b0,,,,,,,,,a1,,,,a1,,,,a1,,,,a1,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c3,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,d0,,,,,d0,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,b1,,,,,,,a2,a2,,,,a2,a2,,,,a2,a2,,,,,,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c3,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,d0,,,,,,,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.,,,b1,,,,,,,a2,,,,a2,,,,a2,,,,a2,,,,a0,,,
g1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,,,,,,,,,,,,,,h0,,,,,,,,,,,,,,c3,
.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
